names,scores,logfoldchanges,pvals,pvals_adj
BICD2,3.978333,0.0855639,6.940014088530457e-05,7.858231337166794e-05
NFATC1,3.975022,0.031266186,7.03727395689875e-05,7.966917458262501e-05
DAP,3.9690006,-0.01191198,7.217468426985205e-05,8.16943775632702e-05
MIS12,3.9685292,-0.0015850224,7.2317618832144e-05,8.184135734694154e-05
HNRNPH2,3.9681976,0.07127142,7.241827773712994e-05,8.194044954304303e-05
MFSD11,3.9648423,-0.024151227,7.34444838041152e-05,8.308656250968259e-05
PCED1A,3.9631066,0.13526428,7.39806934974224e-05,8.36780362538193e-05
ZDHHC7,3.9611335,0.025014859,7.459479051900038e-05,8.435737698605682e-05
NCOA5,3.958304,0.05408306,7.548387955981118e-05,8.534739752867862e-05
MRPL45,3.9569497,0.08428269,7.591291818764877e-05,8.581698882940562e-05
SCAMP1,3.9555578,0.056115393,7.635628067411516e-05,8.63026001621074e-05
MTMR3,3.9490755,0.06367609,7.845364169929101e-05,8.865715001278262e-05
DIP2A,-3.9424596,-0.1679277,8.065020541040354e-05,9.112293390779927e-05
ETS2,-3.940141,-0.34892887,8.143372276010862e-05,9.199157991824477e-05
CLCN3,3.9378743,0.021465443,8.220664278542801e-05,9.284794317848667e-05
NCK1,3.933427,-0.01688097,8.374328026461276e-05,9.456641901361325e-05
CASK,-3.9284196,-0.29544556,8.550593161257326e-05,9.65394528367187e-05
MBTPS1,3.9282517,0.0103058405,8.55656391965839e-05,9.658943320350575e-05
BBX,-3.9279943,-0.11857772,8.565727720576118e-05,9.667543319488398e-05
XPO4,3.9267693,0.0040780716,8.609450392844869e-05,9.715137384133748e-05
IFRD2,3.9262774,0.04409892,8.627062519251668e-05,9.733255747599357e-05
ZNF460,3.924702,0.015714629,8.683718753119016e-05,9.795410118916798e-05
PKN2,3.9240518,-0.027629115,8.707205090466047e-05,9.820132512341012e-05
ITPR3,3.9116588,0.01879784,9.16643411317133e-05,0.00010336195351838472
TNFRSF10A,-3.9040504,-0.2822646,9.459613137952705e-05,0.00010664865703916403
RBM14,3.9000044,0.06797822,9.619097553023629e-05,0.00010842716088597445
MOAP1,3.8907223,0.043791685,9.994629221864511e-05,0.00011263988544763895
PPA2,3.886138,0.0070757642,0.00010185168563829515,0.00011476659678551413
ESD,-3.8721101,-0.19871746,0.00010789713272616285,0.0001215567193111606
FAM76A,3.8671193,0.09127502,0.00011012854194077608,0.00012404828202763687
LDHB,3.8660998,-0.012399723,0.00011058971213368233,0.00012454531757125412
STK38L,3.8604746,0.09105742,0.00011316695650713,0.00012742485239535732
TBL1X,3.8544035,0.076910764,0.00011601215471744087,0.0001306050098816466
MFSD8,3.8535314,0.053663477,0.00011642634306105939,0.00013104771539942201
RSL24D1,-3.8490593,-0.0687969,0.00011857228399063182,0.0001334391452860933
ZNF639,3.8472035,-0.007814711,0.00011947369252327339,0.00013442939216287738
STK4,-3.8460062,-0.02786334,0.00012005875885890796,0.00013506340503890093
BCL2,3.8361933,-0.010952035,0.0001249560678679776,0.00014054749381195038
S1PR4,3.830025,-0.027490126,0.00012813020469697935,0.00014408888558909298
DENND4B,3.8299859,0.096560754,0.00012815066486856032,0.00014408888558909298
SMIM20,3.8287725,0.016609369,0.00012878400329989465,0.0001447749729818762
COG1,3.8271542,0.07850927,0.00012963335147853406,0.0001457036016618234
ELP2,3.8266668,-0.0050039003,0.00012989017303512507,0.00014594884152871481
ALG2,3.8266516,0.023574833,0.00012989820166750066,0.00014594884152871481
STIM2,3.825172,-0.042746995,0.00013068082437624624,0.00014680180235191172
IFNAR1,3.8235726,-0.007489041,0.00013153183494109104,0.00014773126739523617
KLF13,-3.8225338,-0.12808217,0.00013208739208657168,0.00014832861692579293
LPAR2,-3.8102465,-0.19158024,0.00013882838269406363,0.00015587048853805851
RIOK2,3.8043058,0.01299089,0.00014220247983149297,0.00015963012988082182
ANAPC2,3.794165,0.07776473,0.0001481411705314398,0.00016626680352434288
UBAC2,3.7906842,-0.019438285,0.00015023281131380307,0.00016858411974513937
E2F3,-3.7797537,-0.5204229,0.00015698359729554242,0.00017612793842914517
NDE1,3.754579,-0.038039695,0.00017363303201764214,0.00019477286144923243
DDHD2,3.753205,0.012920549,0.0001745878438752266,0.0001958088116320218
ZFYVE16,3.752139,0.080821574,0.000175332152062928,0.00019660834258929512
ERF,3.7487128,-0.029208237,0.00017774448632499552,0.0001992776893278086
ZBTB4,-3.748125,-0.23664583,0.00017816135202493197,0.00019970926684608034
TSEN34,3.7471313,0.017191945,0.00017886843384589467,0.00020046594807236065
SLC7A6,3.7430673,0.032456167,0.0001817875441582072,0.00020370103461467745
RTN4,3.7333431,-0.030058185,0.0001889549537555601,0.0002116945183908997
MKRN1,-3.7229996,-0.16575792,0.00019686980152110805,0.00022052237749615973
ZBED5,3.7143,0.012923618,0.00020376704379394968,0.0002282074160356157
FCHSD2,-3.7068248,-0.3554991,0.00020987408592474085,0.00023500488304012507
CCNC,3.7004974,-0.013453033,0.00021517730538606116,0.00024090000402562608
TNPO1,3.6996129,-0.019799909,0.00021592859679279923,0.00024169785320017032
GATAD2A,3.6774552,-0.052477133,0.00023557242885395937,0.00026363883987663147
ZNF91,-3.6716738,-0.2079051,0.00024096708215640594,0.0002696279853282911
ANKH,-3.6672733,-0.28319255,0.0002451508286126087,0.0002742602975322747
MCFD2,3.6671476,0.0012056913,0.0002452712843585677,0.00027434599587827633
ATR,3.664654,0.0028424445,0.0002476732188129144,0.0002769831349470133
TWISTNB,3.6643715,-0.07164128,0.0002479466799144382,0.0002772393975951252
NME3,3.6591778,0.00368873,0.0002530256558178284,0.0002828678525368718
RDH14,3.6543205,0.030018006,0.0002578640147166877,0.0002882253485916738
JADE1,-3.6277845,-0.21788211,0.0002858637139594113,0.0003194647007020502
TBCK,3.6214757,0.029897599,0.0002929273426381223,0.000327300134942685
ANKRD27,3.6175303,0.06805657,0.00029742759001187774,0.0003322691076989834
AKAP9,3.6068466,-0.024275279,0.00030994079863968485,0.00034618633034991405
FRA10AC1,3.6056612,0.026844468,0.0003113591307186205,0.0003477084473001945
TSNAX,3.598079,0.20523767,0.00032057623852513843,0.00035793770269735247
AP1S2,3.5974386,-0.00551837,0.0003213664500062896,0.00035875597987854174
CLINT1,-3.59558,-0.14159875,0.0003236695150828636,0.0003612625310184468
LYSMD3,3.5945642,0.022718702,0.0003249350899925331,0.0003626104036734369
PRKX,-3.5778935,-0.18460494,0.00034637446757396407,0.0003864666789981664
INPP4B,3.5764875,-0.041458964,0.0003482419240103272,0.00038848100510139206
ZMYND11,3.5703554,-0.029123394,0.0003564972791696342,0.00039761935790430227
MAD1L1,3.5641806,0.020355769,0.0003649946551154987,0.0004070243426742531
RRP1B,3.5610752,-0.028790873,0.0003693391692115225,0.0004117957302775414
HAGHL,3.5607526,0.08528128,0.00036979336661773816,0.0004122286709837081
ARHGEF2,3.554015,0.026290368,0.0003793977307232828,0.00042285982601191114
PIK3IP1,-3.547852,-0.05149287,0.0003883862098425292,0.00043280087794350956
AEN,3.5474474,0.06758518,0.0003889832687247214,0.0004333890167661366
GRAMD1A,-3.5452003,-0.16996367,0.0003923148241687898,0.00043702306623930715
ATP8B2,-3.534952,-0.25235006,0.0004078492340230121,0.00045424689479223136
ZNF140,3.5346067,0.06386962,0.00040838238922963376,0.00045475974137069937
ERC1,-3.5334432,-0.32429573,0.0004101843392856341,0.0004566850376527722
MLXIP,-3.5281334,-0.3217899,0.00041850131825757757,0.0004658619656618159
RNF168,3.525515,-0.053162467,0.0004226601219062229,0.0004703240346220794
SSR2,-3.5255463,-0.015776688,0.00042261042182994225,0.0004703240346220794
SYAP1,3.5223746,-0.043936636,0.0004276993559603296,0.000475846909281135
UTP3,3.5174053,0.026451327,0.00043578795507434847,0.0004847598589873976
USP25,3.497317,-0.034905285,0.0004699629333906801,0.0005226823308963724
THAP6,3.4906926,0.047888458,0.00048177038288366316,0.0005357190748880549
DCP1A,3.484924,-0.031022212,0.0004922767980507157,0.0005473047180745117
LUC7L,3.4810662,-0.04914723,0.0004994221599310666,0.0005551501479262176
TSPAN32,-3.4782243,-0.12678057,0.0005047473764655173,0.0005609699035651584
DDX18,-3.4776847,-0.096951924,0.00050576419526514,0.0005620001430868056
SDHAF3,3.4755135,-0.0065765046,0.0005098762372069975,0.0005664687870657034
PHF12,3.4680548,-0.012058518,0.000524240364683607,0.0005823238141798022
C6orf62,3.4639227,-0.05425723,0.0005323592645125786,0.0005912372729967498
ERGIC1,-3.4601455,-0.25361714,0.0005398834397336887,0.0005994871847664105
GTF3A,3.455665,-0.000364223,0.0005489368617179675,0.0006094319444379067
APOL3,3.454445,0.023540014,0.0005514270592991662,0.0006120879494278893
VGLL4,3.4506042,-0.0063524903,0.0005593333413150211,0.0006207538377269421
CHMP2B,3.4383724,-0.020301323,0.0005852223845432254,0.0006493705636222807
MAP3K11,3.4379652,-0.006637931,0.0005861029483316364,0.0006502323186314448
POLE3,3.4358156,-0.04168468,0.0005907728041863328,0.0006552969260620032
CMSS1,-3.4303844,-0.3495746,0.0006027267528327004,0.0006684379659140885
NBPF26,3.4250462,-0.009946667,0.0006146949959511274,0.0006815901975665106
IPO5,3.411986,-0.023745038,0.0006449141829873509,0.0007149713146852502
COG3,3.4067838,-0.009612668,0.0006573318396668795,0.0007285149902727081
CGRRF1,3.4067705,0.018637123,0.0006573636700910226,0.0007285149902727081
PDZD8,3.404421,-0.020305052,0.000663044484740911,0.0007346805342789833
MADD,3.4031422,0.01797612,0.0006661559179942531,0.0007379974186244107
WDR37,-3.4015648,-0.24554117,0.0006700124779053322,0.0007421384670282858
LMTK2,3.4012008,0.030005872,0.0006709050996180914,0.0007429956281130784
LINS1,-3.3869913,-0.19993287,0.000706636524464619,0.0007824279817788773
RNF149,3.383944,-0.014627818,0.0007145258554906491,0.0007910234917624315
MGAT2,3.3834515,-0.021118026,0.0007158085156076724,0.0007923032685140833
KMT2C,-3.3818867,-0.15150702,0.0007198981847713846,0.0007966890224535259
LETM2,3.3747196,-0.026567819,0.0007389090968888579,0.0008175831818423584
COMMD10,3.3683987,-0.015012853,0.0007560618338925444,0.0008364142940462877
METTL16,3.3514218,0.004323384,0.0008039775350521214,0.0008892651094918797
SLC30A7,3.3460977,-0.042475305,0.000819575193830709,0.0009063571526612896
SNRPD2,3.344772,0.030408673,0.0008235020067484092,0.0009105383446191361
ELK3,-3.3447232,-0.27718762,0.0008236471374999506,0.0009105383446191361
ICAM1,-3.341318,-0.3686543,0.0008338172995004437,0.0009216185557729286
POR,3.3353364,0.018198848,0.0008519624982150659,0.0009415081061355684
PURA,3.3349688,-0.039254352,0.0008530893325418137,0.0009425868711376874
TMEM43,-3.330049,-0.17375916,0.0008683069327739879,0.0009592315330097243
TMED4,3.329747,-0.032214187,0.0008692493388209622,0.0009601030832740006
TARSL2,3.3286073,0.0027659237,0.0008728139367007001,0.0009638700773167839
PDE7A,3.3274574,-0.028145919,0.000876423491378106,0.0009676853798202315
FNIP1,3.3063672,-0.021686258,0.000945141482134512,0.0010433748212870138
MYO9A,3.299595,0.010963849,0.000968244226982799,0.0010686901700784034
CRLS1,3.29243,0.0014577896,0.0009932561277898964,0.0010961034283742445
ZNF92,3.2790656,-0.053114615,0.0010415142973044876,0.0011491558102181437
TRIM14,3.275712,-0.01122819,0.0010539597643942208,0.0011626824697672801
IFT57,-3.2736063,-0.23541887,0.0010618441999709046,0.0011711737156237623
GTF2B,3.2721937,-0.040806163,0.0010671646865655483,0.0011768345283190676
VAMP2,-3.270152,-0.044923518,0.0010748971035514738,0.0011851526753292245
CLASP2,-3.249412,-0.26551044,0.0011564378824485907,0.0012748326682992747
BET1L,-3.246423,-0.18391828,0.0011686510184088631,0.0012880691985845398
DUSP22,3.2420003,0.0049795704,0.0011869390230531444,0.0013079955131619643
KHNYN,3.2372987,0.057031155,0.001206669769337549,0.0013295044165156228
CYB5A,-3.236917,-0.26515436,0.0012082856275197555,0.0013310503408634601
CRTC3,3.2341912,-0.0018894576,0.0012198777609785279,0.0013435836747678997
FTO,3.230991,0.03646345,0.0012336185049738218,0.0013584786775420225
RCOR1,3.2285275,-0.044741377,0.001244293147966763,0.0013699925965646022
ELL,3.224823,-0.022914046,0.001260505232309306,0.0013875982286339992
ARHGAP35,3.2143538,0.05491844,0.0013073843364743189,0.0014389508108696937
ADK,-3.208654,-0.19801573,0.0013335794688638025,0.0014675238623064113
MED11,3.1957943,0.026373899,0.0013944647002512873,0.0015342545136778146
SESN2,3.1889565,0.0041628205,0.0014278739894682507,0.0015707367114670963
MED13L,-3.185432,-0.3025579,0.001445381201750325,0.0015897160334300338
ZNF121,3.16892,0.02012204,0.0015300648892606554,0.0016825603704015927
NR2C1,3.166587,-0.0002445865,0.0015423916261468255,0.0016958175770078279
SEC24B,3.1658623,-0.022680858,0.001546239772198314,0.0016994511621350407
SPON2,-3.1658742,-0.08785582,0.001546175660017506,0.0016994511621350407
PRKCB,-3.164954,-0.14387673,0.0015510746123582545,0.0017044656200444826
PTAR1,3.1393595,-0.01900042,0.0016931764538755045,0.001860293624068345
PPP1R15B,3.1367323,-0.05111963,0.001708420555090427,0.0018767127291739617
BRWD3,3.1366644,0.04323445,0.0017088155394530161,0.0018768170672082284
YME1L1,3.126144,-0.038938098,0.0017711483793509835,0.0019449366791679397
MUTYH,3.1251388,0.019118862,0.0017772121521907466,0.0019512529350834173
ATG14,3.1210868,0.0041091563,0.0018018488129775195,0.001977955110368023
UBE2G2,3.1123977,-0.03100403,0.001855742975160225,0.0020367593074740995
SMAD5,3.093882,0.036499336,0.0019755601591023237,0.002167883591535544
HSF2,3.0894606,0.03322595,0.0020052027930652153,0.002200026073906697
CD160,-3.0877912,-0.30995202,0.002016501278081939,0.0022120343671191674
ABHD13,3.0857728,0.01157222,0.002030238416145151,0.002226713101578553
EEA1,3.0835688,-0.03586179,0.0020453378521674173,0.0022428805614652697
VKORC1,3.0824344,0.11110398,0.0020531492146245033,0.0022510517852595323
DYRK2,-3.0759158,-0.23704597,0.0020985704243562343,0.002300447971749185
SLC12A2,-3.06025,-0.38016456,0.00221152273030151,0.0024238413105757265
OCIAD2,3.0545137,-0.025188634,0.002254257343022007,0.0024702459166133606
FBXW4,3.0518677,0.0430032,0.0022742228827772205,0.002491687978048037
APC,3.0476696,-0.018870307,0.0023062323963388056,0.0025263158591307244
CRYZL1,3.044763,0.020858357,0.0023286367327455893,0.002550411659673741
BTD,-3.0425313,-0.33247688,0.002345973841570092,0.0025689501755404337
PHF10,3.0423267,-0.025208715,0.0023475687200309324,0.002570246747027216
SIDT1,-3.0222032,-0.22075349,0.0025094201165980863,0.002746969772430031
HERC3,-3.0117462,-0.28162712,0.0025974968315371624,0.002842886665167335
MSL3,-3.0024588,-0.19060265,0.0026780823672177675,0.00293057255366702
CDK5RAP1,-2.9797838,-0.25100344,0.0028845185131952224,0.003155919520557767
ZCCHC7,2.9775796,-0.034269314,0.0029053416326720264,0.0031781460489589434
MIB2,2.9749064,-0.005517092,0.002930779916398858,0.0032054124400334363
ZNF737,-2.9743152,-0.2849561,0.0029364330583326816,0.0032110339473744548
WDR47,-2.964728,-0.24158032,0.003029505806883972,0.0033122314449259226
MAN2B1,2.939237,0.0068173,0.0032902122866632437,0.003596639536146296
SETD3,2.9361694,-0.03840453,0.003322929252940326,0.0036317689389229
SNX29,2.933138,0.043164704,0.0033555482090768507,0.0036667789687309655
SAMD4B,2.9284365,0.0072170976,0.003406714475290945,0.003722040823859614
NUS1,2.9277642,-0.01807175,0.003414089885993953,0.0037294475863066476
ATF7IP2,-2.910419,-0.21116288,0.0036094462987130375,0.003942160622337424
ZNF841,2.9092524,0.014131794,0.003622941927231322,0.003956209582258535
HPS4,2.9042127,0.030918425,0.0036817795347920687,0.004019757900464081
MARCH9,-2.9001992,-0.2596973,0.003729256137612041,0.0040708822887630305
UBIAD1,2.8963451,0.01351045,0.003775370692264183,0.004120502276832647
FEZ2,2.89214,0.013693267,0.0038262762586824726,0.004175333032324708
CSTB,2.885959,-0.009634469,0.0039022301689413496,0.004257473306051113
MBD5,2.8848865,0.0012696339,0.0039155493279308335,0.004271260086405456
CYP20A1,2.8847783,-0.0445333,0.0039168946991696265,0.004271982782079007
SGSM3,2.8807635,0.050296456,0.003967132945816106,0.004326021214750838
RANBP6,2.8799431,0.038708534,0.003977467886835848,0.004336535221339328
ZNF274,-2.878352,-0.25851896,0.003997587748483035,0.004357711962800116
TRMT13,2.8750327,0.014296956,0.004039858346067406,0.004403023312368935
UBE2O,2.8745935,0.0042434167,0.00404547989990076,0.004408382207590865
ZNF224,2.8732393,0.00088243105,0.0040628616041155806,0.004426552106469361
CSPP1,2.8682818,0.0094083715,0.004127078244881,0.004495734198150015
TMEM8A,2.8506505,0.0034887604,0.004362988248286812,0.004751889707744132
CYP4V2,-2.8467085,-0.20620684,0.004417379316680655,0.004810291558773573
YWHAZ,2.8435745,0.030359672,0.004461055919639797,0.004856145259899774
EIF5A2,2.843533,0.015654571,0.004461637591867969,0.004856145259899774
DCUN1D1,2.8435204,-0.015039259,0.004461816328948833,0.004856145259899774
STIM1,2.842449,-0.031862676,0.004476838972812889,0.004871648045558781
RBM27,2.8395643,0.110806815,0.004517517652596678,0.004915059206025186
NPC1,2.834071,-0.038832933,0.004595914136544526,0.004999485104890029
UBL3,-2.82721,-0.13516513,0.004695554706110057,0.00510698717688187
SIN3B,2.807284,0.01961434,0.004996116138556118,0.005432134130433183
MAP2K5,2.8072758,0.016326081,0.004996243572012874,0.005432134130433183
XPNPEP1,2.7991736,-0.06812799,0.00512336038893449,0.005569373169969447
HDHD3,-2.7943428,-0.25348493,0.005200532071359429,0.005652280861435821
CENPT,2.7941694,-0.05887566,0.005203322697181371,0.005654331560459728
EXOSC6,2.7760649,-0.03531281,0.005502124605687651,0.00597799436144181
HNRNPDL,2.7745824,0.020572102,0.005527264905664808,0.006004266235429595
MAP3K13,2.7741761,-0.0051718154,0.0055341710427528,0.00601072466032318
CDC25B,-2.7719297,-0.14284271,0.005572506684235327,0.006051310851688284
TBC1D9B,2.7669213,0.0056361263,0.0056588418233120205,0.006143997647802846
DCAF8,2.7618015,-0.027711073,0.005748341493170648,0.006240087520610025
ICE2,2.7603812,-0.036801804,0.00577339285083473,0.0062661946000732265
CHD9,2.7589638,-0.039172165,0.0057984948703503035,0.006292347599117346
NANS,-2.7576635,-0.20946574,0.005821609432919305,0.006316335173836831
TNFSF9,2.7564697,-0.136625,0.005842902469991061,0.0063383384519271856
TRMT11,2.7557483,0.010475507,0.005855804283104779,0.006351232939511702
LPAR6,-2.7548745,-0.29552072,0.005871465900731644,0.006367115734958774
HEATR5B,-2.7534673,-0.2831574,0.005896764890579004,0.006393442141327947
DENND4C,-2.7523544,-0.16722412,0.0059168462508430815,0.00641410330016883
SOS2,-2.7493844,-0.29759246,0.005970731541494065,0.006471395794107219
SCOC,-2.7488635,-0.2739138,0.0059802295311732895,0.006480567460076234
RABGEF1,2.745978,-0.023357775,0.006033077975863891,0.006536705198649896
MLLT10,2.7452788,-0.04892071,0.006045952020344583,0.006549519625848608
AAK1,-2.7376006,-0.0971981,0.006188917807469602,0.006703232306705303
EOMES,-2.7364771,-0.18722071,0.00621009248037247,0.006725002346756131
MAPK8,2.7272673,-0.037256863,0.006386129415775693,0.006914438495170083
LRIF1,2.727105,-0.08625548,0.006389273407201577,0.006916645515738548
PCMTD1,2.7268057,-0.026636845,0.006395067253622737,0.006921719850979904
NCOA3,2.7185025,-0.03489428,0.0065578174479354046,0.0070966452091824755
PCMTD2,-2.7166722,-0.24226075,0.006594190039755673,0.007134772204896487
UBE4B,2.7120478,-0.009804357,0.00668689423820706,0.007233825065575543
PRDX2,-2.710107,-0.06687809,0.006726149278104959,0.007275032829153635
ATP13A1,2.6998284,-0.0133427745,0.006937523369794745,0.007502358893938794
RNF126,2.6810298,-0.05183844,0.007339596693006273,0.007935796216980167
SPTBN1,-2.675256,-0.17811912,0.00746721847703693,0.008072389630610513
SUMF2,2.674451,-0.04764875,0.007485167343193663,0.008090395110404209
THUMPD1,2.6728718,-0.032859128,0.0075204970842400005,0.008127177363794341
NAF1,-2.6715794,-0.23174632,0.007549521243192984,0.008157133833750484
MSH3,2.6684263,-0.030130403,0.007620747699868222,0.008232670973989914
PIM2,-2.6644235,-0.059204314,0.0077120400372890745,0.008329855399392343
IQSEC1,-2.6585412,-0.20064195,0.007847976995079739,0.008475219071503339
LEMD3,2.6570992,-0.047188703,0.00788162458212665,0.008510086880528877
USP9X,2.6508129,-0.04730806,0.008029830205648807,0.008668613937280231
FBXO11,2.645531,-0.015524898,0.008156280610620584,0.008803604468606344
NEK7,-2.6410198,-0.2054893,0.008265689119217611,0.0089201571726454
DCP1B,2.6296744,-0.006069668,0.00854666789217758,0.009221792744646936
ABHD5,-2.6293728,-0.23214582,0.008554250967003766,0.00922838317806097
ARL5B,-2.6243017,-0.26496652,0.008682685889321877,0.009365324641999597
NAE1,2.6223712,-0.05104959,0.008732026093735237,0.009416920400346085
WDR43,2.621461,-0.03307755,0.0087553774525303,0.00944047592951216
MIA3,2.608403,-0.050746676,0.009096577654554143,0.009806684440270674
ZNF250,-2.5977607,-0.2515687,0.009383383830029141,0.010114136671375312
YBEY,2.5921175,0.00021790928,0.009538714690204527,0.010279793126945654
ASH1L,2.591079,-0.04800035,0.00956755190423809,0.010309094852379174
METTL15,2.5901992,-0.03339888,0.009592042689452704,0.010333703989188241
SLC25A33,2.5847027,-0.039160907,0.009746301077531052,0.010498081876899839
SOS1,2.5798953,-0.018556712,0.009883028351474596,0.01064352304472802
GLIPR1,-2.5777996,-0.07248618,0.009943168856506784,0.010706448255818665
UBE2E1,-2.5737681,-0.20913446,0.010059766144912899,0.010830131991494596
FRAT2,2.5567737,-0.013080896,0.010564792695580446,0.011371875964134767
ATG16L2,-2.542367,-0.26301944,0.011010449242793185,0.011849539044024457
JOSD1,2.5341146,-0.04965164,0.011273183444901263,0.0121302090869113
SPRYD3,2.5306485,-0.014471927,0.011385192698458528,0.01224862691686269
NCR3,2.5257351,-0.04552794,0.011545651755688528,0.012419119220011595
C12orf76,2.517057,0.020935806,0.011833973824297074,0.012727065539763193
UBE2D1,2.511543,-0.057373915,0.01202046481425923,0.012925408710554441
MAP3K8,-2.505181,-0.106100194,0.012238868949802926,0.0131579934954403
C1QBP,2.5048227,-0.017639255,0.012251275725543046,0.013169068889862079
TAPBP,-2.4869697,-0.053131387,0.012883635218588207,0.013846421908175198
FBXL20,2.4862926,-0.0011115214,0.012908177097227264,0.013870414963973508
KLF10,2.4756138,-0.051826466,0.013300738854218723,0.014289785724195833
TASP1,-2.467933,-0.27251035,0.013589574895552589,0.014597592813629292
UNC119,2.4506495,-0.0064166794,0.014259875910668492,0.01531498432568963
TXLNG,-2.4463272,-0.18900344,0.014431991392716286,0.015497174416895484
VPS13A,2.443366,-0.07590953,0.014550965666782968,0.015622248363033164
ARHGAP4,-2.4416158,-0.10360944,0.014621702078887213,0.01569549900575127
USP24,2.4384162,-0.03206903,0.014751775446400788,0.015832408164811
ZNF138,2.4358475,-0.039349742,0.014856947149488297,0.015942549119588128
OGT,2.4347122,-0.045449264,0.014903634937015292,0.015989905705019323
SLC25A26,2.4278307,-0.023713376,0.015189430746571607,0.016293737783016456
CYHR1,2.4265273,0.0062900474,0.015244102156832638,0.016349580506282355
PRPSAP2,2.418436,-0.024924666,0.015587388197664729,0.01671489553729697
SLC2A1,2.405071,-0.032530606,0.016169320997189183,0.017335950669822714
POGK,2.4049337,-0.02195054,0.016175401894711713,0.017339498672603922
ANKRD36B,2.396352,-0.07639728,0.016559174942671007,0.017747849655876276
SELPLG,2.390845,-0.017573247,0.016809647252017813,0.01801321569178202
ANKZF1,2.388667,-0.00053802243,0.01690961389212163,0.01811723660029336
EXOC8,2.3666325,-0.0037244428,0.017950746619578815,0.019229429940425525
RRP12,-2.360819,-0.3245015,0.01823462456536526,0.01953018511914485
SEC23A,2.3599856,-0.02982854,0.01827564326773906,0.019570767593799308
NDEL1,-2.35553,-0.13381763,0.01849629907987686,0.019803670553433104
IRF2BP2,-2.3548434,-0.12720335,0.0185305147267639,0.019836909673277715
PLEKHF2,2.352865,-0.045374956,0.01862940057497625,0.0199393550037727
BAG5,2.3427901,-0.047237236,0.019140150083541817,0.02048251435556579
ORAI2,-2.3360403,-0.27971908,0.019489138851053887,0.02085241194667233
RFX1,2.3294358,-0.018025253,0.0198359935139796,0.021219900038210737
NKTR,-2.3244202,-0.113302656,0.020102985680914762,0.021501842779928663
RABL2B,2.3162997,-0.012745061,0.02054190613994216,0.02196754954042362
TMSB10,2.3092265,0.035838876,0.020931020407826954,0.02237984338939761
MOB2,2.3063087,0.010617552,0.02109338905716263,0.022549597050856015
SLC16A1,2.297655,-0.09288853,0.021581420852326835,0.023067378925705907
PRRC2B,2.2866955,-0.05136747,0.022213597590039085,0.023739027421128208
LTA4H,-2.285355,-0.14551783,0.022292018866793037,0.023818765163220706
ZNF44,2.2771652,-0.0069588246,0.022776363667942404,0.024332126213566885
ARIH1,-2.2749946,-0.14885499,0.022906250274265336,0.024466706797985988
SIK2,2.2746696,-0.06282855,0.0229257505011755,0.024483355263802308
CBFA2T2,-2.2721941,-0.2206454,0.023074783124376365,0.024638307428929602
A1BG,-2.2645166,-0.13201435,0.02354235665022982,0.025133273584272652
GCHFR,2.2598002,0.0011778151,0.023833657183318376,0.02543991798990612
SNRPN,-2.252098,-0.060130816,0.02431607026611805,0.02595041548700691
POLM,2.2445283,-0.012726522,0.024798429940716692,0.026460681853850185
BRAF,-2.2368295,-0.18352288,0.02529748335181442,0.02698858387601484
ZNF75A,-2.231094,-0.2655986,0.025674903019517723,0.027386563220818904
UQCRB,2.2273114,0.03551178,0.025926475854364556,0.0276501931375562
COQ10A,-2.2250462,-0.20759033,0.02607813319778621,0.02780719299221928
TMEM65,-2.2239938,-0.26286572,0.026148855149351436,0.02787785238826561
RPRD1A,-2.2195997,-0.22882052,0.02644594449103241,0.028189781689538042
SNAPC1,-2.2148466,-0.2525985,0.02677060117382137,0.0285309848285224
MSL1,2.2052238,-0.022186812,0.02743839345515463,0.029237708985768586
SRCAP,2.202671,0.012461633,0.0276179408505642,0.029424018726350414
WSB1,2.2024844,-0.03044437,0.0276311072210175,0.029433033675240167
ITPRIP,2.1780143,-0.052346706,0.029404966960309944,0.03131724094376898
PIBF1,2.1624663,-0.06321982,0.030582250722800006,0.03256554221648286
RILPL2,2.1580837,-0.07460216,0.030921318458729932,0.03292099528213316
HAX1,-2.1494951,-0.1085294,0.03159516506101883,0.03363269569878064
RPRD2,2.137231,-0.046252616,0.03257919452696337,0.034674283933426815
HUS1,2.1257253,-0.0453842,0.033526136056700816,0.035676051568416446
DOCK10,-2.1239321,-0.101020366,0.033675822960744596,0.03582924293238404
SMPD1,-2.123287,-0.16402085,0.033729819685402014,0.0358805903676033
SNTB1,-2.1149323,-0.20626663,0.03443571916463963,0.036625273562391286
SENP6,2.0903502,-0.048912805,0.036586364792840415,0.03890605101886956
GRN,2.0887825,-0.023314154,0.036727301207704614,0.039049285580455485
DIP2B,2.0863721,-0.022597859,0.03694492983889293,0.03927399848294208
SLC35E2B,-2.0831892,-0.1989428,0.03723397464746931,0.03957454050196534
PARP6,2.0812647,-0.021045769,0.03740967140914418,0.03975452766020146
ZBTB44,-2.0670867,-0.22008175,0.03872598956463512,0.041146363912424815
ZNF708,2.0594761,-0.041592225,0.03944864799015921,0.04190707112012838
KIAA1586,2.0579104,-0.032214932,0.03959873308622844,0.0420593674342012
RBM34,2.0564358,0.010705413,0.039740515153824485,0.0422027945683799
SLC16A7,-2.0539274,-0.15652645,0.03998271861469479,0.04245279831186874
